INSERT INTO names (ID,name,type,gender) VALUES (0, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (364, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (365, Шан, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (366, Шан, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (367, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (368, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (369, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (370, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (371, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (372, Тауна, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (373, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (374, Холмса, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (375, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (376, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (377, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (378, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (379, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (380, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (381, Пасиб, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (382, Черный, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (383, Эдди, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (384, Ван, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (385, Ван, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (386, Аманда, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (387, Эдди, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (388, Ван, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (389, Эдди, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (390, Шан, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (391, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (392, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (393, Диммок, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (394, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (395, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (396, Тайминг, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (397, Карен, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (398, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (399, Меня, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (400, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (401, Бартса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (402, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (403, Тем, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (404, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (405, Тишина, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (406, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (407, Сара, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (408, Сара, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (409, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (410, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (411, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (412, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (413, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (414, Сара, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (415, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (416, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (417, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (418, Эндрю, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (419, Уэсти, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (420, Баттерси, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (421, Брюса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (422, Партингтона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (423, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (424, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (425, Мило, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (426, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (427, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (428, Меня, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (429, Из, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (430, Паркер, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (431, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (432, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (433, Эндрю, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (434, Эндрю, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (435, Джим, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (436, Джим, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (437, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (438, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (439, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (440, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (441, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (442, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (443, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (444, Джим, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (445, ИТ, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (446, Гей, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (447, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (448, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (449, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (450, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (451, Карл, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (452, Пауэрс, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (453, Карл, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (454, Пауэрс, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (455, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (456, Брайтона, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (457, Карла, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (458, Пауэрса, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (459, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (460, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (461, Воксхолл, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (462, Брюса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (463, Партингтона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (464, Люси, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (465, Уэсти, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (466, Баттерси, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (467, Баттерси, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (468, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (469, Карл, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (470, Пауэрс, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (471, Карлу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (472, Пауэрсу, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (473, Карле, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (474, Пауэрсе, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (475, Карл, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (476, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (477, Машина, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (478, Иеном, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (479, Монкфордом, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (480, Марки, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (481, Монкфорда, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (482, Монкфорд, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (483, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (484, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (485, Машины, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (486, Януса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (487, Монкфорд, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (488, Монкфорда, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (489, Эварт, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (490, Эварт, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (491, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (492, Машины, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (493, Януса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (494, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (495, Монкфорда, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (496, Монкфорд, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (497, Машин, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (498, Януса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (499, Машины, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (500, Януса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (501, Монкфорда, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (502, Эварта, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (503, Машин, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (504, Януса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (505, Монкфорда, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (506, Монкфорд, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (507, Януса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (508, Монкфорд, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (509, Идите, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (510, Монкфорда, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (511, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (512, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (513, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (514, Тайра, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (515, Конни, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (516, Принс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (517, Принс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (518, Конни, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (519, Принс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (520, Рауля, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (521, Сантоса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (522, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (523, Конни, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (524, Принс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (525, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (526, Карл, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (527, Пауэрс, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (528, Рауль, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (529, Принс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (530, Цвета, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (531, Принс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (532, Рад, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (533, Сехмет, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (534, Конни, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (535, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (536, Лорел, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (537, Харди, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (538, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (539, Мес, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (540, Рауль, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (541, Кенни, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (542, Принс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (543, Рауль, имя, муж);
